extraction_id,sample_id,date,method,final_vol,quant,gel,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
E1651,PADE14_228,2015-02-11,DNeasy 96,200,30.731,2015-03-23,E8,E1591-E1686,bright band,NA,NA,NA,0000-00-00,NA
E0002,PADE13_002,2013-12-04,DNeasy,200,35.6,2014-03-27,NULL,NULL,aliquot: 0.0215,NA,NA,NA,0000-00-00,NA
E1903,PADE08_042,2015-10-06,DNeasy 96,200,80.55,2015-10-21,A4,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E1126,PADE14_048,2014-09-18,DNeasy 96,200,27.106,2014-09-29,H2,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE14_048",NA,NA,NA,0000-00-00,NA
E2119,PADE00_010,2015-11-17,DNeasy 96,200,85.513,2015-11-20,D10,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E0087,PADE14_001,2014-04-02,DNeasy,200,1.57,2014-04-03,NULL,NULL,"2hr lysation step , aliquot: 0.0131",NA,NA,NA,0000-00-00,NA
E2686,APCL15_054,2016-03-05,DNeasy 96,200,-0.764,NA,E6,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E1553,PADE14_130,2015-02-11,DNeasy 96,200,14.313,2015-03-20,C8,E1495-E1590,faint smear,NA,NA,NA,0000-00-00,NA
E1895,PADE08_034,2015-10-06,DNeasy 96,200,71.89,2015-10-21,A3,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E2081,PADE92_010,2015-11-17,DNeasy 96,200,35.549,2015-11-20,F5,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E1534,PADE14_111,2015-02-11,DNeasy 96,200,12.105,2015-03-20,H5,E1495-E1590,faint band,NA,NA,NA,0000-00-00,NA
E1656,PADE14_233,2015-02-11,DNeasy 96,200,7.414,2015-03-23,B9,E1591-E1686,faint smear,NA,NA,NA,0000-00-00,NA
E1557,PADE14_134,2015-02-11,DNeasy 96,200,4.158,2015-03-20,G8,E1495-E1590,faint smear,NA,NA,NA,0000-00-00,NA
E2224,XXXX_,2015-11-17,DNeasy 96,200,-3.02,2015-11-22,E11,E2140-E2235,no band,NA,NA,NA,0000-00-00,NA
E0044,SPSO13_003,2013-12-18,DNeasy,200,17.6,NA,NULL,NULL,"old extraction ID: SPSO13_003E008 , aliquot: 0.017",NA,NA,NA,0000-00-00,NA
E1568,PADE14_145,2015-02-11,DNeasy 96,200,64.387,2015-03-20,B10,E1495-E1590,bright smear,NA,NA,NA,0000-00-00,NA
E0078,PADE13_003,2014-03-28,Agencourt,190,21,2014-03-28,NULL,NULL,"slight cloudy pigmentation to extract ,  , aliquot: 0.016",NA,NA,NA,0000-00-00,NA
E1666,PADE14_243,2015-02-11,DNeasy 96,200,8.99,2015-03-23,D10,E1591-E1686,faint smear,NA,NA,NA,0000-00-00,NA
E2207,PADE91_006,2015-11-17,DNeasy 96,30,-4.7,2015-11-22,D9,E2140-E2235,"faint smear, -0.71 ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 11/29",NA,NA,NA,0000-00-00,NA
E1173,PADE14_013,2014-09-18,DNeasy 96,200,2.08,2014-10-01,G8,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE14_013",NA,NA,NA,0000-00-00,NA
E1558,PADE14_135,2015-02-11,DNeasy 96,200,9.018,2015-03-20,H8,E1495-E1590,faint smear,NA,NA,NA,0000-00-00,NA
E2152,PADE99_004,2015-11-17,DNeasy 96,200,36,2015-11-22,E2,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E1604,PADE14_181,2015-02-11,DNeasy 96,200,33.403,2015-03-23,F2,E1591-E1686,not visualized,NA,NA,NA,0000-00-00,NA
E0106,PADE13_016,2014-04-03,DNeasy,200,39.8,2014-04-03,NULL,NULL,aliquot: 0.0203,NA,NA,NA,0000-00-00,NA
E2184,PADE02_003,2015-11-17,DNeasy 96,200,51.79,2015-11-22,E6,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E1907,PADE09_027,2015-10-06,DNeasy 96,200,101.34,2015-10-21,E4,E1879-E1961,semi-bright band,NA,NA,NA,0000-00-00,NA
E2140,PADE98_001,2015-11-17,DNeasy 96,200,69.73,2015-11-22,A1,E2140-E2235,bright smear,NA,NA,NA,0000-00-00,NA
E1952,PADE09_057,2015-10-06,DNeasy 96,200,65.05,2015-10-21,B10,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E1520,PADE14_097,2015-02-11,DNeasy 96,200,56.983,2015-03-20,B4,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E1921,PADE09_041,2015-10-06,DNeasy 96,200,115.52,2015-10-21,C6,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E1177,PADE14_017,2014-09-18,DNeasy 96,200,7.071,2014-10-09,C9,E1111-E1206,"faint/no band on gel, original quant off by 0.1, adjusted 3/18/15 PADE14_017",NA,NA,NA,0000-00-00,NA
E2091,PADE92_020,2015-11-17,DNeasy 96,200,53.78,2015-11-20,H6,E2044-E2139,bright band,NA,NA,NA,0000-00-00,NA
E0092,SPSO14_001,2014-04-03,DNeasy,200,38.7,2014-04-03,NULL,NULL,"not lysed after 2 hrs. - went overnight , aliquot: 0.0143",NA,NA,NA,0000-00-00,NA
E1507,PADE14_084,2015-02-11,DNeasy 96,200,65.338,2015-03-20,E2,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E0085,PADE14_002,2014-03-31,Agencourt,190,2.14,2014-04-01,NULL,NULL,"small fragment size on gel , aliquot: 0.0105",NA,NA,NA,0000-00-00,NA
E1943,PADE08_054,2015-10-06,DNeasy 96,200,61.82,2015-10-21,A9,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E0024,PADE13_013,2013-12-11,Agencourt,190,1.68,2014-07-29,NULL,NULL,"old extraction ID: PADE13_013E018 , aliquot: 0.0288",NA,NA,NA,0000-00-00,NA
E1671,PADE14_248,2015-02-11,DNeasy 96,200,8.961,2015-03-23,A11,E1591-E1686,faint band,NA,NA,NA,0000-00-00,NA
E1892,PADE08_031,2015-10-06,DNeasy 96,200,58.57,2015-10-21,F2,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E1193,PADE13_044,2014-09-18,DNeasy 96,200,17.6,2014-10-09,C11,E1111-E1206,225.111 plate reader quant on 9/20 PADE13_044,NA,NA,NA,0000-00-00,NA
E1516,PADE14_093,2015-02-11,DNeasy 96,200,7.412,2015-03-20,F3,E1495-E1590,no band,NA,NA,NA,0000-00-00,NA
E0122,SPSO14_013,2014-04-09,DNeasy,200,51,2014-04-09,NULL,NULL,aliquot: 0.016,NA,NA,NA,0000-00-00,NA
E2210,PADE91_009,2015-11-17,DNeasy 96,200,44.29,2015-11-22,G9,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E1675,PADE14_252,2015-02-11,DNeasy 96,200,14.407,2015-03-23,E11,E1591-E1686,faint band,NA,NA,NA,0000-00-00,NA
E0111,SPSO14_002,2014-04-09,DNeasy,200,48.8,2014-04-09,NULL,NULL,aliquot: 0.0169,NA,NA,NA,0000-00-00,NA
E0113,SPSO14_004,2014-04-09,DNeasy,200,48.1,2014-04-09,NULL,NULL,aliquot: 0.0236,NA,NA,NA,0000-00-00,NA
E2711,APCL15_052,2016-03-05,DNeasy 96,200,-0.906,NA,F9,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E2143,PADE98_004,2015-11-17,DNeasy 96,200,63.68,2015-11-22,D1,E2140-E2235,bright smear,NA,NA,NA,0000-00-00,NA
E0086,PADE14_001,2014-04-02,DNeasy,200,5.26,2014-04-03,NULL,NULL,"2hr lysation step , aliquot: 0.0196",NA,NA,NA,0000-00-00,NA
E1563,PADE14_140,2015-02-11,DNeasy 96,200,61.781,2015-03-20,E9,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E2110,PADE98_023,2015-11-17,DNeasy 96,200,6.98,2015-11-20,C9,E2044-E2139,bright band,NA,NA,NA,0000-00-00,NA
E1926,PADE09_046,2015-10-06,DNeasy 96,200,102.25,2015-10-21,H6,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E1559,PADE14_136,2015-02-11,DNeasy 96,200,21.595,2015-03-20,A9,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E0022,PADE13_011,2013-12-11,Agencourt,190,17.4,2014-07-29,NULL,NULL,"old extraction ID: PADE13_011E016 , aliquot: 0.03",NA,NA,NA,0000-00-00,NA
E1958,PADE10_019,2015-10-06,DNeasy 96,200,14.63,2015-10-21,H10,E1879-E1961,no band,NA,NA,NA,0000-00-00,NA
E1514,PADE14_091,2015-02-11,DNeasy 96,200,11.08,2015-03-20,D3,E1495-E1590,no band,NA,NA,NA,0000-00-00,NA
E2094,PADE92_023,2015-11-17,DNeasy 96,200,36.012,2015-11-20,C7,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E2227,PADE90_022,2015-11-17,DNeasy 96,30,-15.17,2015-11-22,H11,E2140-E2235,"faint band, -2.27 ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 11/29",NA,NA,NA,0000-00-00,NA
E1599,PADE14_176,2015-02-11,DNeasy 96,200,11.113,2015-03-23,A2,E1591-E1686,faint smear,NA,NA,NA,0000-00-00,NA
E2049,PADE89_007,2015-11-17,DNeasy 96,200,50.68,2015-11-20,F1,E2044-E2139,bright band,NA,NA,NA,0000-00-00,NA
E2684,APCL15_403943,2016-03-05,DNeasy 96,200,0.986,NA,C6,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E1662,PADE14_239,2015-02-11,DNeasy 96,200,12.301,2015-03-23,H9,E1591-E1686,faint smear,NA,NA,NA,0000-00-00,NA
E2648,APCL15_037,2016-03-05,DNeasy 96,200,0.53,NA,G1,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E1677,PADE14_254,2015-02-11,DNeasy 96,200,14.626,2015-03-23,G11,E1591-E1686,faint smear,NA,NA,NA,0000-00-00,NA
E2180,PADE01_016,2015-11-17,DNeasy 96,200,75.19,2015-11-22,A6,E2140-E2235,bright smear,NA,NA,NA,0000-00-00,NA
E2116,PADE99_008,2015-11-17,DNeasy 96,200,67.637,2015-11-20,A10,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E2120,PADE00_011,2015-11-17,DNeasy 96,200,87.925,2015-11-20,E10,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E1649,PADE14_226,2015-02-11,DNeasy 96,200,17.627,2015-03-23,C8,E1591-E1686,faint smear,NA,NA,NA,0000-00-00,NA
E1611,PADE14_188,2015-02-11,DNeasy 96,200,65.353,2015-03-23,E3,E1591-E1686,bright smear,NA,NA,NA,0000-00-00,NA
E0116,SPSO14_007,2014-04-09,DNeasy,200,30.1,2014-04-09,NULL,NULL,aliquot: 0.0231,NA,NA,NA,0000-00-00,NA
E2085,PADE92_014,2015-11-17,DNeasy 96,200,52.969,2015-11-20,B6,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E1623,PADE14_200,2015-02-11,DNeasy 96,200,8.553,2015-03-23,A5,E1591-E1686,faint band,NA,NA,NA,0000-00-00,NA
E1182,PADE13_072,2014-09-18,DNeasy 96,200,5.693,2014-10-09,H9,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE13_072",NA,NA,NA,0000-00-00,NA
E1682,PADE10_041,2015-02-11,DNeasy 96,200,21.526,2015-03-23,D12,E1591-E1686,faint smear,NA,NA,NA,0000-00-00,NA
E1178,PADE14_018,2014-09-18,DNeasy 96,200,3.772,2014-10-09,D9,E1111-E1206,"faint/no band on gel, original quant off by 0.1, adjusted 3/18/15 PADE14_018",NA,NA,NA,0000-00-00,NA
E1906,PADE08_045,2015-10-06,DNeasy 96,200,104.81,2015-10-21,D4,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E1888,PADE08_027,2015-10-06,DNeasy 96,200,76.57,2015-10-21,B2,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E0095,SPSO14_001,2014-04-03,Agencourt,190,31.9,2014-04-03,NULL,NULL,"not lysed after 2 hrs. - went overnight , aliquot: 0.0196",NA,NA,NA,0000-00-00,NA
E1664,PADE14_241,2015-02-11,DNeasy 96,200,75.988,2015-03-23,B10,E1591-E1686,bright band,NA,NA,NA,0000-00-00,NA
E2249,PADE02_012,2015-11-17,DNeasy,30,-11.7,2015-11-22,NULL,NULL,"faint smear, -1.76 ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 11/29",NA,NA,NA,0000-00-00,NA
E2068,PADE91_016,2015-11-17,DNeasy 96,200,63.149,2015-11-20,A4,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E1582,PADE14_159,2015-02-11,DNeasy 96,200,32.589,2015-03-20,H11,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E1929,PADE09_049,2015-10-06,DNeasy 96,200,103.12,2015-10-21,C7,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E2040,PADE06_014,2015-10-06,DNeasy 96,30,3.63,2015-10-28,G10,E1962-E2043,"0.544ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 10/30",NA,NA,NA,0000-00-00,NA
E2209,PADE91_008,2015-11-17,DNeasy 96,200,16.97,2015-11-22,F9,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E2186,XXXX_,2015-11-17,DNeasy 96,200,-3.03,2015-11-22,G6,E2140-E2235,no band,NA,NA,NA,0000-00-00,NA
E2122,PADE00_013,2015-11-17,DNeasy 96,200,108.439,2015-11-20,G10,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E1121,PADE14_066,2014-09-18,DNeasy 96,200,6.132,2014-09-29,C2,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE14_066",NA,NA,NA,0000-00-00,NA
E2185,PADE02_004,2015-11-17,DNeasy 96,200,61.06,2015-11-22,F6,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E0120,SPSO14_011,2014-04-09,DNeasy,200,46.3,2014-04-09,NULL,NULL,aliquot: 0.0216,NA,NA,NA,0000-00-00,NA
E0026,PADE13_008,2013-12-12,MagMax,200,0,2014-07-29,NULL,NULL,"old extraction ID: PADE13_008E012 , aliquot: 0.0124",NA,NA,NA,0000-00-00,NA
E1174,PADE14_014,2014-09-18,DNeasy 96,200,5.864,2014-10-01,H8,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE14_014",NA,NA,NA,0000-00-00,NA
E1650,PADE14_227,2015-02-11,DNeasy 96,200,37.35,2015-03-23,D8,E1591-E1686,bright band,NA,NA,NA,0000-00-00,NA
E2669,APCL15_056,2016-03-05,DNeasy 96,200,-0.726,NA,D4,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E2191,PADE02_009,2015-11-17,DNeasy 96,200,120.88,2015-11-22,D7,E2140-E2235,bright smear,NA,NA,NA,0000-00-00,NA
E2052,PADE89_009,2015-11-17,DNeasy 96,200,20.075,2015-11-20,A2,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E1919,PADE09_039,2015-10-06,DNeasy 96,200,112.48,2015-10-21,A6,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E1880,PADE08_022,2015-10-06,DNeasy 96,200,73.66,2015-10-21,B1,E1879-E1961,no band,NA,NA,NA,0000-00-00,NA
E1540,PADE14_117,2015-02-11,DNeasy 96,200,9.945,2015-03-20,F6,E1495-E1590,faint band,NA,NA,NA,0000-00-00,NA
E2217,PADE93_002,2015-11-17,DNeasy 96,200,39.98,2015-11-22,F10,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E1500,PADE14_077,2015-02-11,DNeasy 96,200,42.518,2015-03-20,F1,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E2243,PADE90_037,2015-11-17,DNeasy,30,21.13,2015-11-22,NULL,NULL,"faint smear, 3.17 ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 11/29",NA,NA,NA,0000-00-00,NA
E1169,PADE14_040,2014-09-18,DNeasy 96,200,3.558,2014-10-01,C8,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE14_040",NA,NA,NA,0000-00-00,NA
E1200,PADE13_070,2014-09-18,DNeasy 96,200,13.936,2014-10-09,B12,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE13_070",NA,NA,NA,0000-00-00,NA
E2030,PADE06_004,2015-10-06,DNeasy 96,30,4.12,2015-10-28,E9,E1962-E2043,"0.618ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 10/30",NA,NA,NA,0000-00-00,NA
E1927,PADE09_047,2015-10-06,DNeasy 96,200,95.1,2015-10-21,A7,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E1595,PADE14_172,2015-02-11,DNeasy 96,200,5.199,2015-03-23,E1,E1591-E1686,no band,NA,NA,NA,0000-00-00,NA
E1883,PADE09_025,2015-10-06,DNeasy 96,200,72.64,2015-10-21,E1,E1879-E1961,no band,NA,NA,NA,0000-00-00,NA
E1925,PADE09_045,2015-10-06,DNeasy 96,200,56.23,2015-10-21,G6,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E1566,PADE14_143,2015-02-11,DNeasy 96,200,19.451,2015-03-20,H9,E1495-E1590,faint band,NA,NA,NA,0000-00-00,NA
E2161,PADE00_006,2015-11-17,DNeasy 96,200,82.3,2015-11-22,F3,E2140-E2235,bright smear,NA,NA,NA,0000-00-00,NA
E1189,PADE13_063,2014-09-18,DNeasy 96,200,11.2,2014-10-09,G10,E1111-E1206,139.681 plate reader quant on 9/20 PADE13_063,NA,NA,NA,0000-00-00,NA
E1621,PADE14_198,2015-02-11,DNeasy 96,200,17.98,2015-03-23,G4,E1591-E1686,fraint smear,NA,NA,NA,0000-00-00,NA
E0114,SPSO14_005,2014-04-09,DNeasy,200,38.5,2014-04-09,NULL,NULL,aliquot: 0.0217,NA,NA,NA,0000-00-00,NA
E1674,PADE14_251,2015-02-11,DNeasy 96,200,16.823,2015-03-23,D11,E1591-E1686,faint band,NA,NA,NA,0000-00-00,NA
E1546,PADE14_123,2015-02-11,DNeasy 96,200,5.165,2015-03-20,D7,E1495-E1590,faint band,NA,NA,NA,0000-00-00,NA
E1938,PADE08_049,2015-10-06,DNeasy 96,200,51.32,2015-10-21,D8,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E2721,APCL15_051,2016-03-05,DNeasy 96,200,-1.134,NA,H10,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E2674,APCL15_406734,2016-03-05,DNeasy 96,200,0.884,NA,A5,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E1150,PADE14_036,2014-09-18,DNeasy 96,200,8.95,2014-10-01,H5,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE14_036",NA,NA,NA,0000-00-00,NA
E2737,APCL15_403079,2016-03-05,DNeasy 96,200,-0.756,NA,H12,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E1647,PADE14_224,2015-02-11,DNeasy 96,200,47.449,2015-03-23,A8,E1591-E1686,bright band,NA,NA,NA,0000-00-00,NA
E1498,PADE14_075,2015-02-11,DNeasy 96,200,100.219,2015-03-20,D1,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E2061,PADE89_018,2015-11-17,DNeasy 96,200,37.301,2015-11-20,B3,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E1633,PADE14_210,2015-02-11,DNeasy 96,200,9.642,2015-03-23,C6,E1591-E1686,no band,NA,NA,NA,0000-00-00,NA
E1638,PADE14_215,2015-02-11,DNeasy 96,200,21.792,2015-03-23,H6,E1591-E1686,farint smear,NA,NA,NA,0000-00-00,NA
E1186,PADE13_052,2014-09-18,DNeasy 96,200,8.959,2014-10-09,D10,E1111-E1206,"original quant off by 0.1, adjusted 3/18/15 PADE13_052",NA,NA,NA,0000-00-00,NA
E2722,APCL15_402586,2016-03-05,DNeasy 96,200,-0.323,NA,A11,E2642-E2737,2016-03-31: not enough DNA to digest,NA,NA,NA,0000-00-00,NA
E1601,PADE14_178,2015-02-11,DNeasy 96,200,71.839,2015-03-23,C2,E1591-E1686,bright smear,NA,NA,NA,0000-00-00,NA
E0067,SPSO13_001,2014-02-28,Agencourt,190,1.72,NA,NULL,NULL,"old extraction ID: SPSO13_001E011 , aliquot: 0.0124",NA,NA,NA,0000-00-00,NA
E2211,PADE91_010,2015-11-17,DNeasy 96,200,30.07,2015-11-22,H9,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E2234,PADE90_028,2015-11-17,DNeasy 96,200,7.13,2015-11-22,G12,E2140-E2235,faint band,NA,NA,NA,0000-00-00,NA
E2229,PADE90_024,2015-11-17,DNeasy 96,200,-2.92,2015-11-22,B12,E2140-E2235,no band,NA,NA,NA,0000-00-00,NA
E2054,PADE89_011,2015-11-17,DNeasy 96,200,25.916,2015-11-20,C2,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E2181,PADE01_017,2015-11-17,DNeasy 96,200,72.97,2015-11-22,B6,E2140-E2235,bright smear,NA,NA,NA,0000-00-00,NA
E1645,PADE14_222,2015-02-11,DNeasy 96,200,44.298,2015-03-23,G7,E1591-E1686,bright band,NA,NA,NA,0000-00-00,NA
E2115,PADE98_028,2015-11-17,DNeasy 96,30,-5.4,2015-11-20,H9,E2044-E2139,"faint smear, -0.812 ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 11/29",NA,NA,NA,0000-00-00,NA
E2201,PADE90_019,2015-11-17,DNeasy 96,200,15.39,2015-11-22,F8,E2140-E2235,faint smear,NA,NA,NA,0000-00-00,NA
E2222,PADE90_020,2015-11-17,DNeasy 96,200,43.81,2015-11-22,C11,E2140-E2235,bright smear,NA,NA,NA,0000-00-00,NA
E2197,PADE90_015,2015-11-17,DNeasy 96,200,5.96,2015-11-22,B8,E2140-E2235,faint band,NA,NA,NA,0000-00-00,NA
E1679,PADE10_038,2015-02-11,DNeasy 96,200,67.752,2015-03-23,A12,E1591-E1686,bright smear,NA,NA,NA,0000-00-00,NA
E1153,PADE14_012,2014-09-18,DNeasy 96,200,2.206,2014-10-01,C6,E1111-E1206,"faint/no band on gel; some escaped from well when loading, original quant off by 0.1, adjusted 3/18/15 PADE14_012",NA,NA,NA,0000-00-00,NA
E1913,PADE09_033,2015-10-06,DNeasy 96,200,102.72,2015-10-21,C5,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E2198,PADE90_016,2015-11-17,DNeasy 96,200,5.73,2015-11-22,C8,E2140-E2235,faint band,NA,NA,NA,0000-00-00,NA
E1544,PADE14_121,2015-02-11,DNeasy 96,200,11.305,2015-03-20,B7,E1495-E1590,no band,NA,NA,NA,0000-00-00,NA
E0121,SPSO14_012,2014-04-09,DNeasy,200,45.2,2014-04-09,NULL,NULL,aliquot: 0.0164,NA,NA,NA,0000-00-00,NA
E1885,PADE08_024,2015-10-06,DNeasy 96,200,103.87,2015-10-21,G1,E1879-E1961,bright band,NA,NA,NA,0000-00-00,NA
E1532,PADE14_109,2015-02-11,DNeasy 96,200,32.974,2015-03-20,F5,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E1539,PADE14_116,2015-02-11,DNeasy 96,200,22.099,2015-03-20,E6,E1495-E1590,faint band,NA,NA,NA,0000-00-00,NA
E1111,PADE14_046,2014-09-18,DNeasy 96,200,48.2,2014-09-29,A1,E1111-E1206,"1266.31 plate reader quant on 9/20, qubit on 10/27 said this was too high to read (>600) PADE14_046",NA,NA,NA,0000-00-00,NA
E2235,PADE90_029,2015-11-17,DNeasy 96,200,13.35,2015-11-22,H12,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E0025,PADE13_007,2013-12-12,MagMax,200,0,2014-07-29,NULL,NULL,"old extraction ID: PADE13_007E011 , aliquot: 0.0174",NA,NA,NA,0000-00-00,NA
E2069,PADE91_017,2015-11-17,DNeasy 96,200,19.216,2015-11-20,B4,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E1930,PADE10_013,2015-10-06,DNeasy 96,200,77.92,2015-10-21,D7,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E1537,PADE14_114,2015-02-11,DNeasy 96,200,9.743,2015-03-20,C6,E1495-E1590,faint band,NA,NA,NA,0000-00-00,NA
E2123,PADE00_014,2015-11-17,DNeasy 96,200,101.561,2015-11-20,H10,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E2171,PADE01_007,2015-11-17,DNeasy 96,200,66.48,2015-11-22,H4,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
E2160,PADE00_005,2015-11-17,DNeasy 96,200,62.35,2015-11-22,E3,E2140-E2235,bright smear,NA,NA,NA,0000-00-00,NA
E0108,PADE13_018,2014-04-03,Agencourt,190,NA,2014-04-03,NULL,NULL,aliquot: 0.0092,NA,NA,NA,0000-00-00,NA
E1889,PADE08_028,2015-10-06,DNeasy 96,200,88.73,2015-10-21,C2,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E2130,PADE01_022,2015-11-17,DNeasy 96,200,56.418,2015-11-20,G11,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E2126,PADE01_018,2015-11-17,DNeasy 96,200,40.105,2015-11-20,C11,E2044-E2139,bright smear,NA,NA,NA,0000-00-00,NA
E0080,PADE14_001,2014-03-31,DNeasy,200,0.35,2014-04-01,NULL,NULL,"too low to detect on gel - skipped EtOH step , aliquot: 0.0199",NA,NA,NA,0000-00-00,NA
E2036,PADE06_010,2015-10-06,DNeasy 96,30,5.85,2015-10-28,C10,E1962-E2043,"0.877ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 10/30",NA,NA,NA,0000-00-00,NA
E1959,PADE10_020,2015-10-06,DNeasy 96,200,5.21,2015-10-21,A11,E1879-E1961,no band,NA,NA,NA,0000-00-00,NA
E2228,PADE90_023,2015-11-17,DNeasy 96,200,-2.91,2015-11-22,A12,E2140-E2235,no band,NA,NA,NA,0000-00-00,NA
E1940,PADE08_051,2015-10-06,DNeasy 96,200,82.39,2015-10-21,F8,E1879-E1961,faint band,NA,NA,NA,0000-00-00,NA
E2200,PADE90_018,2015-11-17,DNeasy 96,200,-2.5,2015-11-22,E8,E2140-E2235,no band,NA,NA,NA,0000-00-00,NA
E2255,PADE02_018,2015-11-17,DNeasy,200,45.4,2015-11-22,NULL,NULL,bright smear,NA,NA,NA,0000-00-00,NA
E1552,PADE14_129,2015-02-11,DNeasy 96,200,12.318,2015-03-20,B8,E1495-E1590,faint smear,NA,NA,NA,0000-00-00,NA
E1641,PADE14_218,2015-02-11,DNeasy 96,200,23.119,2015-03-23,C7,E1591-E1686,faint band,NA,NA,NA,0000-00-00,NA
E2099,PADE98_013,2015-11-17,DNeasy 96,200,62.566,2015-11-20,H7,E2044-E2139,bright band,NA,NA,NA,0000-00-00,NA
E2225,PADE91_011,2015-11-17,DNeasy 96,30,-13,2015-11-22,F11,E2140-E2235,"faint band, -1.95 ng/uL in 200nuL = pre-cleaning, cleaned down to 30ul on 11/29",NA,NA,NA,0000-00-00,NA
E1510,PADE14_087,2015-02-11,DNeasy 96,200,76.48,2015-03-20,H2,E1495-E1590,bright band,NA,NA,NA,0000-00-00,NA
E2166,PADE01_002,2015-11-17,DNeasy 96,200,54.66,2015-11-22,C4,E2140-E2235,bright band,NA,NA,NA,0000-00-00,NA
