digest_id,extraction_id,date,vol_in,ng_in,enzymes,final_vol,quant,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
D0124,E0022,2014-01-21,57.5,1000,SBfI_EcoRI,NULL,NULL,NULL,NULL,NA,NA,NA,NA,0000-00-00,NA
D0125,E0021,2014-01-21,58.5,1000,SBfI_MluCI,NULL,NULL,NULL,NULL,NA,NA,NA,NA,0000-00-00,NA
D0126,E0022,2014-01-21,57.5,1000,SBfI_MluCI,NULL,NULL,NULL,NULL,NA,NA,NA,NA,0000-00-00,NA
D0127,E0021,2014-01-21,58.5,1000,PstI_EcoRI,NULL,NULL,NULL,NULL,NA,NA,NA,NA,0000-00-00,NA
D0128,E0022,2014-01-21,57.5,1000,PstI_EcoRI,NULL,NULL,NULL,NULL,NA,NA,NA,NA,0000-00-00,NA
D0129,E0021,2014-01-21,58.5,1000,PstI_MluCI,NULL,NULL,NULL,NULL,NA,NA,NA,NA,0000-00-00,NA
D0130,E0045,2014-03-28,28,1036,SBfI_MluCI,40,0.189,NULL,NULL,"quantitation values are post pippin prep, size select - ligation test, very low DNA content, used 33uL , old Digest ID: .",NA,NA,NA,0000-00-00,NA
D0131,E0046,2014-03-28,27.5,1000,SBfI_MluCI,40,0.137,NULL,NULL,"quantitation values are post pippin prep, size select - ligation test, very low DNA content, used 33uL , old Digest ID: .",NA,NA,NA,0000-00-00,NA
D0132,E0043,2014-03-28,34.1,1000,SBfI_MluCI,40,0.36,NULL,NULL,"quantitation values are post pippin prep, size select - ligation test, very low DNA content, used 33uL , old Digest ID: .",NA,NA,NA,0000-00-00,NA
D0133,E0039,2014-03-28,37.6,1000,SBfI_MluCI,40,20.5,NULL,NULL,NA,NA,NA,NA,0000-00-00,NA
D0134,EDNA,2014-03-31,0,0,SBfI_MluCI,30,20.4,NULL,NULL,NA,NA,NA,NA,0000-00-00,NA
D0135,E0092,2014-04-04,12.9,500,SBfI_MfeI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0136,E0093,2014-04-04,13.3,500,SBfI_MfeI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0137,E0094,2014-04-04,16,500,SBfI_MfeI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0138,E0092,2014-04-04,12.9,500,SBfI_MluCI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0139,E0093,2014-04-04,13.3,500,SBfI_MluCI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0140,E0094,2014-04-04,16,500,SBfI_MluCI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0141,E0092,2014-04-04,12.9,500,SBfI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0142,E0092,2014-04-04,12.9,500,MfeI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0143,E0093,2014-04-04,13.3,500,MfeI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0144,E0092,2014-04-04,12.9,500,MluCI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0145,E0093,2014-04-04,13.3,500,MluCI,NULL,NULL,NULL,NULL,25uL rxn - aliquot reflects this,NA,NA,NA,0000-00-00,NA
D0146,E0110,2014-04-09,23.1,1000,SBfI_MluCI,38,11.9,NULL,NULL,"digested twice, used Barcode 1pB, P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0147,E0111,2014-04-09,10.2,500,SBfI_MluCI,38,8.45,NULL,NULL,"25uL rxn - aliquot reflects this, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0148,E0112,2014-04-09,22,1000,SBfI_MluCI,38,17.8,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0149,E0113,2014-04-09,20.8,1000,SBfI_MluCI,38,23.7,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0150,E0114,2014-04-09,26,1000,SBfI_MluCI,38,18.4,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0151,E0115,2014-04-09,37.9,1000,SBfI_MluCI,38,13.6,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0152,E0116,2014-04-09,33.2,1000,SBfI_MluCI,38,13.5,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0153,E0117,2014-04-09,27,1000,SBfI_MluCI,38,17.1,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0154,E0118,2014-04-09,29.3,1000,SBfI_MluCI,38,9.58,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0155,E0119,2014-04-09,21.6,1000,SBfI_MluCI,38,10.6,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0156,E0120,2014-04-09,21.6,1000,SBfI_MluCI,38,23.3,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0157,E0121,2014-04-09,11.1,500,SBfI_MluCI,38,8.25,NULL,NULL,"25uL rxn - aliquot reflects this, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0158,E0122,2014-04-09,9.8,500,SBfI_MluCI,38,8.6,NULL,NULL,"25uL rxn - aliquot reflects this, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0159,E0123,2014-04-09,20.4,1000,SBfI_MluCI,38,14.6,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0160,E0124,2014-04-09,17.9,1000,SBfI_MluCI,38,22.1,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0161,E0126,2014-04-09,22.1,1000,SBfI_MluCI,38,12,NULL,NULL,"digested twice, used P2_Bio_pB; used 200ng in a reaction of 80uL",NA,NA,NA,0000-00-00,NA
D0162,E0151,2014-07-10,20,98,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0163,E0152,2014-07-10,20,434,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0164,E0153,2014-07-10,20,438,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0165,E0154,2014-07-10,20,94,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0166,E0155,2014-07-10,20,306,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0167,E0151,2014-07-10,20,98,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0168,E0152,2014-07-10,20,434,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0169,E0153,2014-07-10,20,438,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0170,E0154,2014-07-10,20,94,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0171,E0155,2014-07-10,20,306,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0172,E0151,2014-07-11,20,98,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest - quantifications were wrong,NA,NA,NA,0000-00-00,NA
D0173,E0152,2014-07-11,20,434,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0174,E0153,2014-07-11,20,438,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0175,E0154,2014-07-11,20,94,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0176,E0155,2014-07-11,20,306,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest; digest well is empty,NA,NA,NA,0000-00-00,NA
D0177,E0156,2014-07-11,20,647,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0178,E0157,2014-07-11,20,109,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0179,E0158,2014-07-11,20,111,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0180,E0159,2014-07-11,20,121,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0181,E0160,2014-07-11,20,131,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0182,E0161,2014-07-11,20,122,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0183,E0162,2014-07-11,20,254,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0184,E0163,2014-07-11,20,118,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0185,E0164,2014-07-11,20,562,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0186,E0165,2014-07-11,20,283,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0187,E0166,2014-07-11,20,305,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0188,E0167,2014-07-11,20,342,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0189,E0168,2014-07-11,20,10,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0190,E0169,2014-07-11,20,661,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0191,E0170,2014-07-11,20,279,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0192,E0171,2014-07-11,20,487,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0193,E0172,2014-07-11,20,201,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0194,E0173,2014-07-11,20,100,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0195,E0174,2014-07-11,20,319,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0196,E0175,2014-07-11,20,239,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0197,E0176,2014-07-11,20,186,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0198,E0177,2014-07-11,20,100,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0199,E0178,2014-07-11,20,170,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0200,E0179,2014-07-11,20,220,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0201,E0180,2014-07-11,20,579,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0202,E0181,2014-07-11,20,140,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0203,E0182,2014-07-11,20,148,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0204,E0183,2014-07-11,20,596,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0205,E0184,2014-07-11,20,504,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0206,E0185,2014-07-11,20,668,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0207,E0186,2014-07-11,20,165,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0208,E0187,2014-07-11,20,61,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0209,E0188,2014-07-11,20,334,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0210,E0189,2014-07-11,20,66,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0211,E0190,2014-07-11,20,123,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0212,E0191,2014-07-11,20,21,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0213,E0192,2014-07-11,20,92,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0214,E0193,2014-07-11,20,114,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0215,E0194,2014-07-11,20,13,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0216,E0195,2014-07-11,20,164,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0217,E0196,2014-07-11,20,138,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0218,E0197,2014-07-11,20,140,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0219,E0198,2014-07-11,20,406,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0220,E0199,2014-07-11,20,32,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0221,E0200,2014-07-11,20,83,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0222,E0201,2014-07-11,20,53,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0223,E0202,2014-07-11,20,60,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0224,E0203,2014-07-11,20,56,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0225,E0204,2014-07-11,20,173,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0226,E0205,2014-07-11,20,121,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0227,E0206,2014-07-11,20,562,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0228,E0207,2014-07-11,20,192,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0229,E0208,2014-07-11,20,348,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0230,E0209,2014-07-11,20,34,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0231,E0210,2014-07-11,20,84,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0232,E0211,2014-07-11,20,85,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0233,E0212,2014-07-11,20,1091,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0234,E0213,2014-07-11,20,981,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0235,E0214,2014-07-11,20,663,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0236,E0215,2014-07-11,20,558,PstI_MluCI,NULL,NULL,4H,D0172-D0267,"quantification of extracts were incorrect, so incorrect amount of dna was added to digest
",NA,NA,NA,0000-00-00,NA
D0237,E0216,2014-07-11,20,48,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0238,E0217,2014-07-11,20,36,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0239,E0218,2014-07-11,20,13,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0240,E0219,2014-07-11,20,1,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0241,E0220,2014-07-11,20,207,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0242,E0221,2014-07-11,20,-2,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0243,E0222,2014-07-11,20,99,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0244,E0223,2014-07-11,20,19,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0245,E0224,2014-07-11,20,19,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0246,E0225,2014-07-11,20,71,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0247,E0226,2014-07-11,20,238,PstI_MluCI,NULL,NULL,3E,D0172-D0267,"quantification of extracts were incorrect, so incorrect amount of dna was added to digest
",NA,NA,NA,0000-00-00,NA
D0248,E0227,2014-07-11,20,113,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0249,E0228,2014-07-11,20,130,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0250,E0229,2014-07-11,20,85,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0251,E0230,2014-07-11,20,157,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0252,E0231,2014-07-11,20,254,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0253,E0232,2014-07-11,20,35,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0254,E0233,2014-07-11,20,36,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0255,E0234,2014-07-11,20,272,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0256,E0235,2014-07-11,20,164,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0257,E0236,2014-07-11,20,640,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0258,E0237,2014-07-11,20,72,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0259,E0238,2014-07-11,20,38,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0260,E0239,2014-07-11,20,236,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0261,E0240,2014-07-11,20,170,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0262,E0241,2014-07-11,20,34,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0263,E0242,2014-07-11,20,170,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0264,E0243,2014-07-11,20,774,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0265,E0244,2014-07-11,20,806,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0266,E0245,2014-07-11,20,338,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0267,E0246,2014-07-11,20,132,PstI_MluCI,NULL,NULL,NULL,NULL,Bad digest,NA,NA,NA,0000-00-00,NA
D0268,E0247,2014-07-11,20,143,PstI_MluCI,NULL,NULL,A1,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0269,E0248,2014-07-11,20,37,PstI_MluCI,NULL,NULL,B1,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0270,E0249,2014-07-11,20,139,PstI_MluCI,NULL,NULL,C1,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0271,E0250,2014-07-11,20,61,PstI_MluCI,NULL,NULL,D1,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0272,E0251,2014-07-11,20,239,PstI_MluCI,NULL,NULL,E1,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0273,E0252,2014-07-11,20,264,PstI_MluCI,NULL,NULL,F1,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0274,E0253,2014-07-11,20,64,PstI_MluCI,NULL,NULL,G1,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0275,E0254,2014-07-11,20,206,PstI_MluCI,NULL,NULL,H1,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0276,E0255,2014-07-11,20,277,PstI_MluCI,NULL,NULL,A2,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0277,E0256,2014-07-11,20,127,PstI_MluCI,NULL,NULL,B2,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0278,E0257,2014-07-11,20,154,PstI_MluCI,NULL,NULL,C2,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0279,E0258,2014-07-11,20,92,PstI_MluCI,NULL,NULL,D2,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0280,E0259,2014-07-11,20,70,PstI_MluCI,NULL,NULL,E2,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0281,E0260,2014-07-11,20,197,PstI_MluCI,NULL,NULL,F2,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0282,E0261,2014-07-11,20,462,PstI_MluCI,NULL,NULL,G2,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0283,E0262,2014-07-11,20,89,PstI_MluCI,NULL,NULL,H2,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0284,E0263,2014-07-11,20,78,PstI_MluCI,NULL,NULL,A3,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0285,E0264,2014-07-11,20,7,PstI_MluCI,NULL,NULL,B3,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0286,E0265,2014-07-11,20,22,PstI_MluCI,NULL,NULL,C3,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0287,E0266,2014-07-11,20,17,PstI_MluCI,NULL,NULL,D3,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0288,E0267,2014-07-11,20,60,PstI_MluCI,NULL,NULL,E3,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0289,E0268,2014-07-11,20,45,PstI_MluCI,NULL,NULL,F3,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0290,E0269,2014-07-11,20,199,PstI_MluCI,NULL,NULL,G3,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0291,E0270,2014-07-11,20,400,PstI_MluCI,NULL,NULL,H3,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0292,E0271,2014-07-11,20,72,PstI_MluCI,NULL,NULL,A4,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0293,E0272,2014-07-11,20,262,PstI_MluCI,NULL,NULL,B4,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0294,E0273,2014-07-11,20,205,PstI_MluCI,NULL,NULL,C4,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0295,E0274,2014-07-11,20,102,PstI_MluCI,NULL,NULL,D4,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0296,E0275,2014-07-11,20,134,PstI_MluCI,NULL,NULL,E4,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0297,E0276,2014-07-11,20,31,PstI_MluCI,NULL,NULL,F4,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0298,E0277,2014-07-11,20,136,PstI_MluCI,NULL,NULL,G4,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0299,E0278,2014-07-11,20,96,PstI_MluCI,NULL,NULL,H4,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0300,E0279,2014-07-11,20,386,PstI_MluCI,NULL,NULL,A5,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0301,E0280,2014-07-11,20,60,PstI_MluCI,NULL,NULL,B5,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0302,E0281,2014-07-11,20,298,PstI_MluCI,NULL,NULL,C5,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0303,E0282,2014-07-11,20,64,PstI_MluCI,NULL,NULL,D5,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0304,E0283,2014-07-11,20,324,PstI_MluCI,NULL,NULL,E5,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0305,E0284,2014-07-11,20,68,PstI_MluCI,NULL,NULL,F5,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0306,E0285,2014-07-11,20,129,PstI_MluCI,NULL,NULL,G5,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0307,E0286,2014-07-11,20,180,PstI_MluCI,NULL,NULL,H5,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0308,E0287,2014-07-11,20,206,PstI_MluCI,NULL,NULL,A6,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0309,E0288,2014-07-11,20,235,PstI_MluCI,NULL,NULL,B6,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0310,E0289,2014-07-11,20,468,PstI_MluCI,NULL,NULL,C6,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
D0311,E0290,2014-07-11,20,133,PstI_MluCI,NULL,NULL,D6,D0268-D0363,Bad digest,NA,NA,NA,0000-00-00,NA
